,ED50,Model,p-value,ED50,ED50,ED50,ED50,ED50,ED50,ED50,ED50,ED50,bmd,ED50,ED50
uba1,9.592052172,MM.3_down,6.91E-09,9.592052172,9.592052172,9.592052172,9.592052172,9.592052172,9.592052172,9.592052172,9.592052172,9.592052172,9.592052172,9.592052172,9.592052172
uba3,9.658710719,linear_up,0.013874116,9.658710719,9.658710719,9.658710719,9.658710719,9.658710719,9.658710719,9.658710719,9.658710719,9.658710719,9.658710719,9.658710719,9.658710719
uba52,9.60535544,linear_down,0.007557273,9.60535544,9.60535544,9.60535544,9.60535544,9.60535544,9.60535544,9.60535544,9.60535544,9.60535544,9.60535544,9.60535544,9.60535544
ube2e2,1.253541059,linlog_down,0.045048034,1.253541059,1.253541059,1.253541059,1.253541059,1.253541059,1.253541059,1.253541059,1.253541059,1.253541059,1.253541059,1.253541059,1.253541059
ube4b,11.4345911,linear_down,0.014197142,11.4345911,11.4345911,11.4345911,11.4345911,11.4345911,11.4345911,11.4345911,11.4345911,11.4345911,11.4345911,11.4345911,11.4345911
ubr7,8.591450981,linlog_down,0.018063951,8.591450981,8.591450981,8.591450981,8.591450981,8.591450981,8.591450981,8.591450981,8.591450981,8.591450981,8.591450981,8.591450981,8.591450981
ufm1,0.586763058,LL.3_down,4.39E-07,0.586763058,0.586763058,0.586763058,0.586763058,0.586763058,0.586763058,0.586763058,0.586763058,0.586763058,0.586763058,0.586763058,0.586763058
unga,0.782387442,LL.4_down,4.62E-06,0.782387442,0.782387442,0.782387442,0.782387442,0.782387442,0.782387442,0.782387442,0.782387442,0.782387442,0.782387442,0.782387442,0.782387442
uqcrq,14.43016778,linear_up,0.004706769,14.43016778,14.43016778,14.43016778,14.43016778,14.43016778,14.43016778,14.43016778,14.43016778,14.43016778,14.43016778,14.43016778,14.43016778
usf1,14.86159686,linear_up,0.036638548,14.86159686,14.86159686,14.86159686,14.86159686,14.86159686,14.86159686,14.86159686,14.86159686,14.86159686,14.86159686,14.86159686,14.86159686
usf1l,0.007512897,lgaussian_up,0.019698897,0.007512897,0.007512897,0.007512897,0.007512897,0.007512897,0.007512897,0.007512897,0.007512897,0.007512897,0.007512897,0.007512897,0.007512897
usp14,4.620121022,linear_down,0.000135075,4.620121022,4.620121022,4.620121022,4.620121022,4.620121022,4.620121022,4.620121022,4.620121022,4.620121022,4.620121022,4.620121022,4.620121022
vcam1,5.68469414,linear_down,0.000211535,5.68469414,5.68469414,5.68469414,5.68469414,5.68469414,5.68469414,5.68469414,5.68469414,5.68469414,5.68469414,5.68469414,5.68469414
vdac2,5.958050845,linear_down,0.000797037,5.958050845,5.958050845,5.958050845,5.958050845,5.958050845,5.958050845,5.958050845,5.958050845,5.958050845,5.958050845,5.958050845,5.958050845
vdac3,7.908566387,linear_down,0.000788431,7.908566387,7.908566387,7.908566387,7.908566387,7.908566387,7.908566387,7.908566387,7.908566387,7.908566387,7.908566387,7.908566387,7.908566387
wdr36,12.10016788,linear_down,0.017167672,12.10016788,12.10016788,12.10016788,12.10016788,12.10016788,12.10016788,12.10016788,12.10016788,12.10016788,12.10016788,12.10016788,12.10016788
wdr75,4.118465133,linear_down,0.001974584,4.118465133,4.118465133,4.118465133,4.118465133,4.118465133,4.118465133,4.118465133,4.118465133,4.118465133,4.118465133,4.118465133,4.118465133
whsc1,5.423789427,linear_down,0.006238902,5.423789427,5.423789427,5.423789427,5.423789427,5.423789427,5.423789427,5.423789427,5.423789427,5.423789427,5.423789427,5.423789427,5.423789427
wnt1,8.255471931,linear_down,0.017970444,8.255471931,8.255471931,8.255471931,8.255471931,8.255471931,8.255471931,8.255471931,8.255471931,8.255471931,8.255471931,8.255471931,8.255471931
yars,1.19519422,linlog_up,0.018365676,1.19519422,1.19519422,1.19519422,1.19519422,1.19519422,1.19519422,1.19519422,1.19519422,1.19519422,1.19519422,1.19519422,1.19519422
ywhaba,58.83926033,linlog_up,0.005015313,58.83926033,58.83926033,58.83926033,58.83926033,58.83926033,58.83926033,58.83926033,58.83926033,58.83926033,58.83926033,58.83926033,58.83926033
ywhabb,1.507068033,linlog_up,0.010669266,1.507068033,1.507068033,1.507068033,1.507068033,1.507068033,1.507068033,1.507068033,1.507068033,1.507068033,1.507068033,1.507068033,1.507068033
ywhabl,6.863525827,linear_up,0.000344399,6.863525827,6.863525827,6.863525827,6.863525827,6.863525827,6.863525827,6.863525827,6.863525827,6.863525827,6.863525827,6.863525827,6.863525827
ywhag2,11.2578859,linlog_down,0.018735019,11.2578859,11.2578859,11.2578859,11.2578859,11.2578859,11.2578859,11.2578859,11.2578859,11.2578859,11.2578859,11.2578859,11.2578859
ywhaqa,1.001373212,linlog_up,0.004350674,1.001373212,1.001373212,1.001373212,1.001373212,1.001373212,1.001373212,1.001373212,1.001373212,1.001373212,1.001373212,1.001373212,1.001373212
ywhaqb,3.352091234,linlog_up,0.040348428,3.352091234,3.352091234,3.352091234,3.352091234,3.352091234,3.352091234,3.352091234,3.352091234,3.352091234,3.352091234,3.352091234,3.352091234
zeb1a,8.45917296,linear_down,0.036800671,8.45917296,8.45917296,8.45917296,8.45917296,8.45917296,8.45917296,8.45917296,8.45917296,8.45917296,8.45917296,8.45917296,8.45917296
zeb1b,8.8814878,linear_down,0.009290028,8.8814878,8.8814878,8.8814878,8.8814878,8.8814878,8.8814878,8.8814878,8.8814878,8.8814878,8.8814878,8.8814878,8.8814878
zgc-101858,9.007322293,linlog_up,0.034881963,9.007322293,9.007322293,9.007322293,9.007322293,9.007322293,9.007322293,9.007322293,9.007322293,9.007322293,9.007322293,9.007322293,9.007322293
zgc-55733,1.302781855,LL.4_down,3.95E-07,1.302781855,1.302781855,1.302781855,1.302781855,1.302781855,1.302781855,1.302781855,1.302781855,1.302781855,1.302781855,1.302781855,1.302781855
zgc-56493,9.916909114,linear_down,0.001083267,9.916909114,9.916909114,9.916909114,9.916909114,9.916909114,9.916909114,9.916909114,9.916909114,9.916909114,9.916909114,9.916909114,9.916909114
zgc-86598,8.944604741,linear_up,0.030799994,8.944604741,8.944604741,8.944604741,8.944604741,8.944604741,8.944604741,8.944604741,8.944604741,8.944604741,8.944604741,8.944604741,8.944604741
