gene.id,mod.name,b,c,d,e,f,SDres,AIC.model,lof.p,ctrl.mod,ctrl.mean,adv.incr,bmd,bmdl,bmdu,bmr,conv.pass,hd.pass,CI.pass,ld.pass,all.pass
phf5a,Poly2,0.979272247,-0.038555373,0.000386291,NA,NA,0.22347855,2.84,0.881009127,0.979272247,1,FALSE,5.569474934,1.6286472,9.896923857,0.77652145,TRUE,TRUE,TRUE,TRUE,TRUE
anapc10,Poly2,1.068224553,-0.050163177,0.000528359,NA,NA,0.197632636,0.39,0.774882117,1.068224553,1,FALSE,5.634203382,2.903171704,8.556676627,0.802367364,TRUE,TRUE,TRUE,TRUE,TRUE
nfia,Poly2,0.806993151,0.084656413,-0.000854502,NA,NA,0.307554406,9.23,0.810803263,0.806993151,1,TRUE,6.315445157,3.763964153,9.027539362,1.307554406,TRUE,TRUE,TRUE,TRUE,TRUE
raf1b,Poly2,0.903278644,0.046610043,-0.000461653,NA,NA,0.196385975,0.26,0.848981306,0.903278644,1,TRUE,6.738203178,3.771330771,9.921786237,1.196385975,TRUE,TRUE,TRUE,TRUE,TRUE
nras,Poly2,1.131942902,-0.058982943,0.000589214,NA,NA,0.259441973,5.83,0.79570954,1.131942902,1,FALSE,7.145627323,4.022301249,10.51520536,0.740558027,TRUE,TRUE,TRUE,TRUE,TRUE
mre11a,Poly2,1.168642793,-0.066101133,0.000654572,NA,NA,0.278944691,7.28,0.238867829,1.168642793,1,FALSE,7.298785659,4.291426479,10.53211221,0.721055309,TRUE,TRUE,TRUE,TRUE,TRUE
rras,Poly2,1.080015353,-0.040035529,0.000388405,NA,NA,0.199278094,0.55,0.162885822,1.080015353,1,FALSE,7.525578875,3.990530583,11.37085162,0.800721906,TRUE,TRUE,TRUE,TRUE,TRUE
hoxb3a,Poly2,0.932809181,0.050065355,-0.000528561,NA,NA,0.303024546,8.93,0.511040165,0.932809181,1,TRUE,8.084699811,3.72264299,12.9964743,1.303024546,TRUE,TRUE,TRUE,TRUE,TRUE
plod1a,Poly2,0.856227364,0.060503108,-0.000630594,NA,NA,0.306681853,9.17,0.647923532,0.856227364,1,TRUE,8.134866016,4.454218753,12.19241272,1.306681853,TRUE,TRUE,TRUE,TRUE,TRUE
ctsk,Poly2,0.940278249,0.035385827,-0.000330147,NA,NA,0.2117797,1.77,0.680768964,0.940278249,1,TRUE,8.318159029,4.05006289,13.03324113,1.2117797,TRUE,TRUE,TRUE,TRUE,TRUE
ccnd1,Poly2,0.942608463,0.030340959,-0.000320711,NA,NA,0.17451233,-2.1,0.521459559,0.942608463,1,TRUE,8.386744746,4.201345877,13.08059112,1.17451233,TRUE,TRUE,TRUE,TRUE,TRUE
gli1,Poly2,0.959837457,0.043646907,-0.000451689,NA,NA,0.301568765,8.84,0.304053912,0.959837457,1,TRUE,8.593724996,3.60516158,14.30698924,1.301568765,TRUE,TRUE,TRUE,TRUE,TRUE
si-dkey-42i9.4,Lin,-0.002139725,NA,0.732725712,NA,NA,0.288217025,7.27,0.383717592,0.732725712,1,FALSE,9.78758251,51.86036924,19.85257787,0.711782975,TRUE,TRUE,TRUE,TRUE,TRUE
cyp3c1,Poly2,0.810801508,0.046343792,-0.000431284,NA,NA,0.277668574,7.19,0.234629799,0.810801508,1,TRUE,11.25228735,6.71369455,16.33816544,1.277668574,TRUE,TRUE,TRUE,TRUE,TRUE
